drugbank_id	doid_id	disease	drug	category	n_curators	n_resources	piece
DB00307	DOID:12236						
DB00310	DOID:12236						
DB00313	DOID:12236						
DB00315	DOID:12236						
DB00316	DOID:12236						
DB00320	DOID:12236						
DB00321	DOID:12236						
DB00322	DOID:12236						
DB00323	DOID:12236						
DB00325	DOID:12236						
DB00328	DOID:12236						
DB00331	DOID:12236						
DB00332	DOID:12236						
DB00334	DOID:12236						
DB00338	DOID:12236						
DB00341	DOID:12236						
DB00343	DOID:12236						
DB00347	DOID:12236						
DB00349	DOID:12236						
DB00350	DOID:12236						
DB00351	DOID:12236						
DB00352	DOID:12236						
DB00353	DOID:12236						
DB00359	DOID:12236						
DB00361	DOID:12236						
DB00363	DOID:12236						
DB00367	DOID:12236						
DB00373	DOID:12236						
DB00374	DOID:12236						
DB00376	DOID:12236						
DB00381	DOID:12236						
DB00387	DOID:12236						
DB00390	DOID:12236						
DB00394	DOID:12236						
DB00396	DOID:12236						
DB00397	DOID:12236						
DB00398	DOID:12236						
DB00399	DOID:12236						
DB00402	DOID:12236						
DB00404	DOID:12236						
DB00408	DOID:12236						
DB00410	DOID:12236						
DB00411	DOID:12236						
DB00412	DOID:12236						
DB00413	DOID:12236						
DB00417	DOID:12236						
DB00421	DOID:12236						
DB00422	DOID:12236						
DB00424	DOID:12236						
DB00425	DOID:12236						
DB00427	DOID:12236						
DB00428	DOID:12236						
DB00433	DOID:12236						
DB00434	DOID:12236						
DB00435	DOID:12236						
DB00437	DOID:12236						
DB00441	DOID:12236						
DB00442	DOID:12236						
DB00443	DOID:12236						
DB00444	DOID:12236						
DB00445	DOID:12236						
DB00449	DOID:12236						
DB00451	DOID:12236						
DB00455	DOID:12236						
DB00457	DOID:12236						
DB00458	DOID:12236						
DB00471	DOID:12236						
DB00472	DOID:12236						
DB00475	DOID:12236						
DB00476	DOID:12236						
DB00477	DOID:12236						
DB00480	DOID:12236						
DB00481	DOID:12236						
DB00482	DOID:12236						
DB00484	DOID:12236						
DB00490	DOID:12236						
DB00491	DOID:12236						
DB00494	DOID:12236						
DB00499	DOID:12236						
DB00500	DOID:12236						
DB00501	DOID:12236						
DB00502	DOID:12236						
DB00503	DOID:12236						
DB00509	DOID:12236						
DB00513	DOID:12236						
DB00514	DOID:12236						
DB00515	DOID:12236						
DB00519	DOID:12236						
DB00521	DOID:12236						
DB00523	DOID:12236						
DB00524	DOID:12236						
DB00530	DOID:12236						
DB00535	DOID:12236						
DB00537	DOID:12236						
DB00539	DOID:12236						
DB00540	DOID:12236						
DB00541	DOID:12236						
DB00542	DOID:12236						
DB00544	DOID:12236						
DB00549	DOID:12236						
DB00550	DOID:12236						
DB00552	DOID:12236						
DB00553	DOID:12236						
DB00554	DOID:12236						
DB00555	DOID:12236						
DB00559	DOID:12236						
DB00563	DOID:12236						
DB00564	DOID:12236						
DB00567	DOID:12236						
DB00570	DOID:12236						
DB00571	DOID:12236						
DB00572	DOID:12236						
DB00573	DOID:12236						
DB00575	DOID:12236						
DB00583	DOID:12236						
DB00586	DOID:12236						
DB00590	DOID:12236						
DB00591	DOID:12236						
DB00594	DOID:12236						
DB00600	DOID:12236						
DB00603	DOID:12236						
DB00605	DOID:12236						
DB00615	DOID:12236						
DB00619	DOID:12236						
DB00620	DOID:12236						
DB00621	DOID:12236						
DB00622	DOID:12236						
DB00624	DOID:12236						
DB00627	DOID:12236						
DB00629	DOID:12236						
DB00630	DOID:12236						
DB00631	DOID:12236						
DB00635	DOID:12236						
DB00641	DOID:12236						
DB00642	DOID:12236						
DB00649	DOID:12236						
DB00650	DOID:12236						
DB00651	DOID:12236						
DB00653	DOID:12236						
DB00654	DOID:12236						
DB00655	DOID:12236						
DB00656	DOID:12236						
DB00657	DOID:12236						
DB00659	DOID:12236						
DB00661	DOID:12236						
DB00665	DOID:12236						
DB00668	DOID:12236						
DB00669	DOID:12236						
DB00672	DOID:12236						
DB00673	DOID:12236						
DB00674	DOID:12236						
DB00675	DOID:12236						
DB00678	DOID:12236						
DB00679	DOID:12236						
DB00683	DOID:12236						
DB00687	DOID:12236						
DB00688	DOID:12236						
DB00691	DOID:12236						
DB00692	DOID:12236						
DB00695	DOID:12236						
DB00696	DOID:12236						
DB00697	DOID:12236						
DB00700	DOID:12236						
DB00701	DOID:12236						
DB00704	DOID:12236						
DB00705	DOID:12236						
DB00706	DOID:12236						
DB00707	DOID:12236						
DB00709	DOID:12236						
DB00710	DOID:12236						
DB00712	DOID:12236						
DB00714	DOID:12236						
DB00715	DOID:12236						
DB00716	DOID:12236						
DB00718	DOID:12236						
DB00722	DOID:12236						
DB00724	DOID:12236						
DB00727	DOID:12236						
DB00731	DOID:12236						
DB00734	DOID:12236						
DB00735	DOID:12236						
DB00736	DOID:12236						
DB00740	DOID:12236						
DB00741	DOID:12236						
DB00744	DOID:12236						
DB00745	DOID:12236						
DB00746	DOID:12236						
DB00747	DOID:12236						
DB00749	DOID:12236						
DB00755	DOID:12236						
DB00758	DOID:12236						
DB00761	DOID:12236						
DB00762	DOID:12236						
DB00763	DOID:12236						
DB00764	DOID:12236						
DB00765	DOID:12236						
DB00770	DOID:12236						
DB00773	DOID:12236						
DB00776	DOID:12236						
DB00782	DOID:12236						
DB00783	DOID:12236						
DB00787	DOID:12236						
DB00788	DOID:12236						
DB00790	DOID:12236						
DB00794	DOID:12236						
DB00795	DOID:12236						
DB00796	DOID:12236						
DB00797	DOID:12236						
DB00799	DOID:12236						
DB00800	DOID:12236						
DB00806	DOID:12236						
DB00808	DOID:12236						
DB00810	DOID:12236						
DB00813	DOID:12236						
DB00814	DOID:12236						
DB00816	DOID:12236						
DB00819	DOID:12236						
DB00820	DOID:12236						
DB00822	DOID:12236						
DB00829	DOID:12236						
DB00831	DOID:12236						
DB00834	DOID:12236						
DB00839	DOID:12236						
DB00843	DOID:12236						
DB00851	DOID:12236						
DB00852	DOID:12236						
DB00853	DOID:12236						
DB00859	DOID:12236	primary biliary cirrhosis	Penicillamine	NOT	2.0	1.0	4.0
DB00860	DOID:12236						
DB00861	DOID:12236						
DB00864	DOID:12236						
DB00865	DOID:12236						
DB00869	DOID:12236						
DB00871	DOID:12236						
DB00876	DOID:12236						
DB00877	DOID:12236						
DB00880	DOID:12236						
DB00881	DOID:12236						
DB00882	DOID:12236						
DB00883	DOID:12236						
DB00884	DOID:12236						
DB00887	DOID:12236						
DB00888	DOID:12236						
DB00900	DOID:12236						
DB00903	DOID:12236						
DB00904	DOID:12236						
DB00905	DOID:12236						
DB00906	DOID:12236						
DB00907	DOID:12236						
DB00908	DOID:12236						
DB00909	DOID:12236						
DB00915	DOID:12236						
DB00916	DOID:12236						
DB00917	DOID:12236						
DB00924	DOID:12236						
DB00929	DOID:12236						
DB00933	DOID:12236						
DB00934	DOID:12236						
DB00935	DOID:12236						
DB00936	DOID:12236						
DB00937	DOID:12236						
DB00938	DOID:12236						
DB00945	DOID:12236						
DB00947	DOID:12236						
DB00949	DOID:12236						
DB00953	DOID:12236						
DB00958	DOID:12236						
DB00959	DOID:12236						
DB00960	DOID:12236						
DB00966	DOID:12236						
DB00967	DOID:12236						
DB00968	DOID:12236						
DB00970	DOID:12236						
DB00973	DOID:12236						
DB00975	DOID:12236						
DB00977	DOID:12236						
DB00981	DOID:12236						
DB00982	DOID:12236						
DB00983	DOID:12236						
DB00985	DOID:12236						
DB00987	DOID:12236						
DB00988	DOID:12236						
DB00989	DOID:12236						
DB00990	DOID:12236						
DB00991	DOID:12236						
DB00993	DOID:12236						
DB00995	DOID:12236						
DB00996	DOID:12236						
DB00997	DOID:12236						
DB00998	DOID:12236						
DB00999	DOID:12236						
DB01001	DOID:12236						
DB01003	DOID:12236						
DB01004	DOID:12236						
DB01005	DOID:12236						
DB01006	DOID:12236						
DB01008	DOID:12236						
DB01013	DOID:12236						
DB01014	DOID:12236						
DB01016	DOID:12236						
DB01017	DOID:12236						
DB01018	DOID:12236						
DB01020	DOID:12236						
DB01023	DOID:12236						
DB01024	DOID:12236						
DB01029	DOID:12236						
DB01030	DOID:12236						
DB01032	DOID:12236						
DB01033	DOID:12236						
DB01036	DOID:12236						
DB01037	DOID:12236						
DB01039	DOID:12236						
DB01041	DOID:12236						
DB01042	DOID:12236						
DB01043	DOID:12236						
DB01047	DOID:12236						
DB01048	DOID:12236						
DB01057	DOID:12236						
DB01063	DOID:12236						
DB01064	DOID:12236						
DB01065	DOID:12236						
DB01068	DOID:12236						
DB01073	DOID:12236						
DB01075	DOID:12236						
DB01076	DOID:12236						
DB01077	DOID:12236						
DB01080	DOID:12236						
DB01083	DOID:12236						
DB01085	DOID:12236						
DB01088	DOID:12236						
DB01091	DOID:12236						
DB01097	DOID:12236						
DB01098	DOID:12236						
DB01100	DOID:12236						
DB01101	DOID:12236						
DB01104	DOID:12236						
DB01105	DOID:12236						
DB01115	DOID:12236						
DB01118	DOID:12236						
DB01119	DOID:12236						
DB01120	DOID:12236						
DB01124	DOID:12236						
DB01128	DOID:12236						
DB01131	DOID:12236						
DB01133	DOID:12236						
DB01136	DOID:12236						
DB01137	DOID:12236						
DB01142	DOID:12236						
DB01149	DOID:12236						
DB01151	DOID:12236						
DB01156	DOID:12236						
DB01162	DOID:12236						
DB01165	DOID:12236						
DB01166	DOID:12236						
DB01168	DOID:12236						
DB01170	DOID:12236						
DB01173	DOID:12236						
DB01174	DOID:12236						
DB01175	DOID:12236						
DB01177	DOID:12236						
DB01181	DOID:12236						
DB01186	DOID:12236						
DB01190	DOID:12236						
DB01194	DOID:12236						
DB01196	DOID:12236						
DB01197	DOID:12236						
DB01198	DOID:12236						
DB01200	DOID:12236						
DB01202	DOID:12236						
DB01203	DOID:12236						
DB01204	DOID:12236						
DB01206	DOID:12236						
DB01210	DOID:12236						
DB01214	DOID:12236						
DB01216	DOID:12236						
DB01217	DOID:12236						
DB01222	DOID:12236						
DB01223	DOID:12236						
DB01224	DOID:12236						
DB01229	DOID:12236						
DB01232	DOID:12236						
DB01233	DOID:12236						
DB01234	DOID:12236						
DB01235	DOID:12236						
DB01238	DOID:12236						
DB01240	DOID:12236						
DB01242	DOID:12236						
DB01244	DOID:12236						
DB01247	DOID:12236						
DB01248	DOID:12236						
DB01250	DOID:12236						
DB01259	DOID:12236						
DB01260	DOID:12236						
DB01261	DOID:12236						
DB01262	DOID:12236						
DB01265	DOID:12236						
DB01267	DOID:12236						
DB01268	DOID:12236						
DB01273	DOID:12236						
DB01274	DOID:12236						
DB01275	DOID:12236						
DB01280	DOID:12236						
DB01291	DOID:12236						
DB01294	DOID:12236						
DB01296	DOID:12236						
DB01303	DOID:12236						
DB01320	DOID:12236						
DB01346	DOID:12236						
DB01351	DOID:12236						
DB01356	DOID:12236						
DB01357	DOID:12236						
DB01359	DOID:12236						
DB01364	DOID:12236						
DB01367	DOID:12236						
DB01394	DOID:12236	primary biliary cirrhosis	Colchicine	DM	1.0	1.0	0.0
DB01395	DOID:12236						
DB01398	DOID:12236						
DB01399	DOID:12236						
DB01401	DOID:12236						
DB01409	DOID:12236						
DB01410	DOID:12236						
DB01420	DOID:12236						
DB01427	DOID:12236						
DB01576	DOID:12236						
DB01577	DOID:12236						
DB01579	DOID:12236						
DB01583	DOID:12236						
DB01586	DOID:12236	primary biliary cirrhosis	Ursodeoxycholic acid	DM	1.0	1.0	0.0
DB01589	DOID:12236						
DB01590	DOID:12236						
DB01591	DOID:12236						
DB01623	DOID:12236						
DB01656	DOID:12236						
DB02300	DOID:12236						
DB04572	DOID:12236						
DB04845	DOID:12236						
DB04861	DOID:12236						
DB04868	DOID:12236						
DB05039	DOID:12236						
DB05271	DOID:12236						
DB05389	DOID:12236						
DB05812	DOID:12236						
DB06151	DOID:12236						
DB06218	DOID:12236						
DB06287	DOID:12236						
DB06589	DOID:12236						
DB06637	DOID:12236						
DB06684	DOID:12236						
DB06697	DOID:12236						
DB06699	DOID:12236						
DB06710	DOID:12236						
DB06772	DOID:12236						
DB06777	DOID:12236	primary biliary cirrhosis	Chenodeoxycholic acid	DM	1.0	1.0	4.0
DB06809	DOID:12236						
DB08816	DOID:12236						
DB08826	DOID:12236						
DB08828	DOID:12236						
DB08860	DOID:12236						
DB08865	DOID:12236						
DB08866	DOID:12236						
DB08868	DOID:12236						
DB08871	DOID:12236						
DB08877	DOID:12236						
DB08881	DOID:12236						
DB00014	DOID:12306						
DB00091	DOID:12306						
DB00104	DOID:12306						
DB00122	DOID:12306						
DB00126	DOID:12306						
DB00136	DOID:12306						
DB00153	DOID:12306						
DB00158	DOID:12306						
DB00163	DOID:12306						
DB00165	DOID:12306						
DB00169	DOID:12306						
DB00176	DOID:12306						
DB00177	DOID:12306						
DB00180	DOID:12306						
DB00181	DOID:12306						
DB00182	DOID:12306						
DB00184	DOID:12306						
DB00186	DOID:12306						
DB00187	DOID:12306						
DB00188	DOID:12306						
DB00190	DOID:12306						
DB00191	DOID:12306						
DB00193	DOID:12306						
DB00195	DOID:12306						
DB00203	DOID:12306						
DB00206	DOID:12306						
DB00214	DOID:12306						
DB00215	DOID:12306						
DB00216	DOID:12306						
DB00218	DOID:12306						
DB00221	DOID:12306						
DB00222	DOID:12306						
DB00224	DOID:12306						
DB00227	DOID:12306						
DB00230	DOID:12306						
DB00238	DOID:12306						
DB00241	DOID:12306						
DB00242	DOID:12306						
DB00244	DOID:12306						
DB00245	DOID:12306						
DB00246	DOID:12306						
DB00250	DOID:12306						
DB00252	DOID:12306						
DB00254	DOID:12306						
DB00258	DOID:12306						
DB00261	DOID:12306						
DB00262	DOID:12306						
DB00264	DOID:12306						
DB00268	DOID:12306						
DB00270	DOID:12306						
DB00273	DOID:12306						
DB00275	DOID:12306						
DB00277	DOID:12306						
DB00279	DOID:12306						
DB00281	DOID:12306						
DB00282	DOID:12306						
DB00284	DOID:12306						
DB00285	DOID:12306						
DB00286	DOID:12306						
DB00287	DOID:12306						
DB00289	DOID:12306						
DB00290	DOID:12306						
DB00291	DOID:12306						
DB00292	DOID:12306						
DB00295	DOID:12306						
DB00304	DOID:12306						
DB00305	DOID:12306						
DB00307	DOID:12306						
DB00310	DOID:12306						
DB00313	DOID:12306						
DB00315	DOID:12306						
DB00316	DOID:12306						
DB00320	DOID:12306						
DB00321	DOID:12306						
DB00322	DOID:12306						
DB00323	DOID:12306						
DB00325	DOID:12306						
DB00328	DOID:12306						
DB00331	DOID:12306						
DB00332	DOID:12306						
DB00334	DOID:12306						
DB00338	DOID:12306						
DB00341	DOID:12306						
DB00343	DOID:12306						
DB00347	DOID:12306						
DB00349	DOID:12306						
DB00350	DOID:12306						
DB00351	DOID:12306						
DB00352	DOID:12306						
DB00353	DOID:12306						
DB00359	DOID:12306						
DB00361	DOID:12306						
DB00363	DOID:12306						
DB00367	DOID:12306						
DB00373	DOID:12306						
DB00374	DOID:12306						
DB00376	DOID:12306						
DB00381	DOID:12306						
DB00387	DOID:12306						
DB00390	DOID:12306						
DB00394	DOID:12306						
DB00396	DOID:12306						
DB00397	DOID:12306						
DB00398	DOID:12306						
DB00399	DOID:12306						
DB00402	DOID:12306						
DB00404	DOID:12306						
DB00408	DOID:12306						
DB00410	DOID:12306						
DB00411	DOID:12306						
DB00412	DOID:12306						
DB00413	DOID:12306						
DB00417	DOID:12306						
DB00421	DOID:12306						
DB00422	DOID:12306						
DB00424	DOID:12306						
DB00425	DOID:12306						
DB00427	DOID:12306						
DB00428	DOID:12306						
DB00433	DOID:12306						
DB00434	DOID:12306						
DB00435	DOID:12306						
DB00437	DOID:12306						
DB00441	DOID:12306						
DB00442	DOID:12306						
DB00443	DOID:12306						
DB00444	DOID:12306						
DB00445	DOID:12306						
DB00449	DOID:12306						
DB00451	DOID:12306						
DB00455	DOID:12306						
DB00457	DOID:12306						
DB00458	DOID:12306						
DB00471	DOID:12306						
DB00472	DOID:12306						
DB00475	DOID:12306						
DB00476	DOID:12306						
DB00477	DOID:12306						
DB00480	DOID:12306						
DB00481	DOID:12306						
DB00482	DOID:12306						
DB00484	DOID:12306						
DB00490	DOID:12306						
DB00491	DOID:12306						
DB00494	DOID:12306						
DB00499	DOID:12306						
DB00500	DOID:12306						
DB00501	DOID:12306						
DB00502	DOID:12306						
DB00503	DOID:12306						
DB00509	DOID:12306						
DB00513	DOID:12306						
DB00514	DOID:12306						
DB00515	DOID:12306						
DB00519	DOID:12306						
DB00521	DOID:12306						
DB00523	DOID:12306						
DB00524	DOID:12306						
DB00530	DOID:12306						
DB00535	DOID:12306						
DB00537	DOID:12306						
DB00539	DOID:12306						
DB00540	DOID:12306						
DB00541	DOID:12306						
DB00542	DOID:12306						
DB00544	DOID:12306						
DB00549	DOID:12306						
DB00550	DOID:12306						
DB00552	DOID:12306						
DB00553	DOID:12306	vitiligo	Methoxsalen	DM	3.0	1.0	0.0
DB00554	DOID:12306						
DB00555	DOID:12306						
DB00559	DOID:12306						
DB00563	DOID:12306						
DB00564	DOID:12306						
DB00567	DOID:12306						
DB00570	DOID:12306						
DB00571	DOID:12306						
DB00572	DOID:12306						
DB00573	DOID:12306						
DB00575	DOID:12306						
DB00583	DOID:12306						
DB00586	DOID:12306						
DB00590	DOID:12306						
DB00591	DOID:12306						
DB00594	DOID:12306						
DB00600	DOID:12306	vitiligo	Monobenzone	SYM	2.0	1.0	4.0
DB00603	DOID:12306						
DB00605	DOID:12306						
DB00615	DOID:12306						
DB00619	DOID:12306						
DB00620	DOID:12306						
DB00621	DOID:12306						
DB00622	DOID:12306						
DB00624	DOID:12306						
DB00627	DOID:12306						
DB00629	DOID:12306						
DB00630	DOID:12306						
DB00631	DOID:12306						
DB00635	DOID:12306						
DB00641	DOID:12306						
DB00642	DOID:12306						
DB00649	DOID:12306						
DB00650	DOID:12306						
DB00651	DOID:12306						
DB00653	DOID:12306						
DB00654	DOID:12306						
DB00655	DOID:12306						
DB00656	DOID:12306						
DB00657	DOID:12306						
DB00659	DOID:12306						
DB00661	DOID:12306						
DB00665	DOID:12306						
DB00668	DOID:12306						
DB00669	DOID:12306						
DB00672	DOID:12306						
DB00673	DOID:12306						
DB00674	DOID:12306						
DB00675	DOID:12306						
DB00678	DOID:12306						
DB00679	DOID:12306						
DB00683	DOID:12306						
DB00687	DOID:12306						
DB00688	DOID:12306						
DB00691	DOID:12306						
DB00692	DOID:12306						
DB00695	DOID:12306						
DB00696	DOID:12306						
DB00697	DOID:12306						
DB00700	DOID:12306						
DB00701	DOID:12306						
DB00704	DOID:12306						
DB00705	DOID:12306						
DB00706	DOID:12306						
DB00707	DOID:12306						
DB00709	DOID:12306						
DB00710	DOID:12306						
DB00712	DOID:12306						
DB00714	DOID:12306						
DB00715	DOID:12306						
DB00716	DOID:12306						
DB00718	DOID:12306						
DB00722	DOID:12306						
DB00724	DOID:12306						
DB00727	DOID:12306						
DB00731	DOID:12306						
DB00734	DOID:12306						
DB00735	DOID:12306						
DB00736	DOID:12306						
DB00740	DOID:12306						
DB00741	DOID:12306						
DB00744	DOID:12306						
DB00745	DOID:12306						
DB00746	DOID:12306						
DB00747	DOID:12306						
DB00749	DOID:12306						
DB00755	DOID:12306						
DB00758	DOID:12306						
DB00761	DOID:12306						
DB00762	DOID:12306						
DB00763	DOID:12306						
DB00764	DOID:12306						
DB00765	DOID:12306						
DB00770	DOID:12306						
DB00773	DOID:12306						
DB00776	DOID:12306						
DB00782	DOID:12306						
DB00783	DOID:12306						
DB00787	DOID:12306						
DB00788	DOID:12306						
DB00790	DOID:12306						
DB00794	DOID:12306						
DB00795	DOID:12306						
DB00796	DOID:12306						
DB00797	DOID:12306						
DB00799	DOID:12306						
DB00800	DOID:12306						
DB00806	DOID:12306						
DB00808	DOID:12306						
DB00810	DOID:12306						
DB00813	DOID:12306						
DB00814	DOID:12306						
DB00816	DOID:12306						
DB00819	DOID:12306						
DB00820	DOID:12306						
DB00822	DOID:12306						
DB00829	DOID:12306						
DB00831	DOID:12306						
DB00834	DOID:12306						
DB00839	DOID:12306						
DB00843	DOID:12306						
DB00851	DOID:12306						
DB00852	DOID:12306						
DB00853	DOID:12306						
DB00859	DOID:12306						
DB00860	DOID:12306						
DB00861	DOID:12306						
DB00864	DOID:12306						
DB00865	DOID:12306						
DB00869	DOID:12306						
DB00871	DOID:12306						
DB00876	DOID:12306						
DB00877	DOID:12306						
DB00880	DOID:12306						
DB00881	DOID:12306						
DB00882	DOID:12306						
DB00883	DOID:12306						
DB00884	DOID:12306						
DB00887	DOID:12306						
DB00888	DOID:12306						
DB00900	DOID:12306						
DB00903	DOID:12306						
DB00904	DOID:12306						
DB00905	DOID:12306						
DB00906	DOID:12306						
DB00907	DOID:12306						
DB00908	DOID:12306						
DB00909	DOID:12306						
DB00915	DOID:12306						
DB00916	DOID:12306						
DB00917	DOID:12306						
DB00924	DOID:12306						
DB00929	DOID:12306						
DB00933	DOID:12306						
DB00934	DOID:12306						
DB00935	DOID:12306						
DB00936	DOID:12306						
DB00937	DOID:12306						
DB00938	DOID:12306						
DB00945	DOID:12306						
DB00947	DOID:12306						
DB00949	DOID:12306						
DB00953	DOID:12306						
DB00958	DOID:12306						
DB00959	DOID:12306						
DB00960	DOID:12306						
DB00966	DOID:12306						
DB00967	DOID:12306						
DB00968	DOID:12306						
DB00970	DOID:12306						
DB00973	DOID:12306						
DB00975	DOID:12306						
DB00977	DOID:12306						
DB00981	DOID:12306						
DB00982	DOID:12306						
DB00983	DOID:12306						
DB00985	DOID:12306						
DB00987	DOID:12306						
DB00988	DOID:12306						
DB00989	DOID:12306						
DB00990	DOID:12306						
DB00991	DOID:12306						
DB00993	DOID:12306						
DB00995	DOID:12306						
DB00996	DOID:12306						
DB00997	DOID:12306						
DB00998	DOID:12306						
DB00999	DOID:12306						
DB01001	DOID:12306						
DB01003	DOID:12306						
DB01004	DOID:12306						
DB01005	DOID:12306						
DB01006	DOID:12306						
DB01008	DOID:12306						
DB01013	DOID:12306						
DB01014	DOID:12306						
DB01016	DOID:12306						
DB01017	DOID:12306						
DB01018	DOID:12306						
DB01020	DOID:12306						
DB01023	DOID:12306						
DB01024	DOID:12306						
DB01029	DOID:12306						
DB01030	DOID:12306						
DB01032	DOID:12306						
DB01033	DOID:12306						
DB01036	DOID:12306						
DB01037	DOID:12306						
DB01039	DOID:12306						
DB01041	DOID:12306						
DB01042	DOID:12306						
DB01043	DOID:12306						
DB01047	DOID:12306						
DB01048	DOID:12306						
DB01057	DOID:12306						
DB01063	DOID:12306						
DB01064	DOID:12306						
DB01065	DOID:12306						
DB01068	DOID:12306						
DB01073	DOID:12306						
DB01075	DOID:12306						
DB01076	DOID:12306						
DB01077	DOID:12306						
DB01080	DOID:12306						
DB01083	DOID:12306						
DB01085	DOID:12306						
DB01088	DOID:12306						
DB01091	DOID:12306						
DB01097	DOID:12306						
DB01098	DOID:12306						
DB01100	DOID:12306						
DB01101	DOID:12306						
DB01104	DOID:12306						
DB01105	DOID:12306						
DB01115	DOID:12306						
DB01118	DOID:12306						
DB01119	DOID:12306						
DB01120	DOID:12306						
DB01124	DOID:12306						
DB01128	DOID:12306						
DB01131	DOID:12306						
DB01133	DOID:12306						
DB01136	DOID:12306						
DB01137	DOID:12306						
DB01142	DOID:12306						
DB01149	DOID:12306						
DB01151	DOID:12306						
DB01156	DOID:12306						
DB01162	DOID:12306						
DB01165	DOID:12306						
DB01166	DOID:12306						
DB01168	DOID:12306						
DB01170	DOID:12306						
DB01173	DOID:12306						
DB01174	DOID:12306						
DB01175	DOID:12306						
DB01177	DOID:12306						
DB01181	DOID:12306						
DB01186	DOID:12306						
DB01190	DOID:12306						
DB01194	DOID:12306						
DB01196	DOID:12306						
DB01197	DOID:12306						
DB01198	DOID:12306						
DB01200	DOID:12306						
DB01202	DOID:12306						
DB01203	DOID:12306						
DB01204	DOID:12306						
DB01206	DOID:12306						
DB01210	DOID:12306						
DB01214	DOID:12306						
DB01216	DOID:12306						
DB01217	DOID:12306						
DB01222	DOID:12306						
DB01223	DOID:12306						
DB01224	DOID:12306						
DB01229	DOID:12306						
DB01232	DOID:12306						
DB01233	DOID:12306						
DB01234	DOID:12306						
DB01235	DOID:12306						
DB01238	DOID:12306						
DB01240	DOID:12306						
DB01242	DOID:12306						
DB01244	DOID:12306						
DB01247	DOID:12306						
DB01248	DOID:12306						
DB01250	DOID:12306						
DB01259	DOID:12306						
DB01260	DOID:12306						
DB01261	DOID:12306						
DB01262	DOID:12306						
DB01265	DOID:12306						
DB01267	DOID:12306						
DB01268	DOID:12306						
DB01273	DOID:12306						
DB01274	DOID:12306						
DB01275	DOID:12306						
DB01280	DOID:12306						
DB01291	DOID:12306						
DB01294	DOID:12306						
DB01296	DOID:12306						
DB01303	DOID:12306						
DB01320	DOID:12306						
DB01346	DOID:12306						
DB01351	DOID:12306						
DB01356	DOID:12306						
DB01357	DOID:12306						
DB01359	DOID:12306						
DB01364	DOID:12306						
DB01367	DOID:12306						
DB01394	DOID:12306						
DB01395	DOID:12306						
DB01398	DOID:12306						
DB01399	DOID:12306						
DB01401	DOID:12306						
DB01409	DOID:12306						
DB01410	DOID:12306						
DB01420	DOID:12306						
DB01427	DOID:12306						
DB01576	DOID:12306						
DB01577	DOID:12306						
DB01579	DOID:12306						
DB01583	DOID:12306						
DB01586	DOID:12306						
DB01589	DOID:12306						
DB01590	DOID:12306						
DB01591	DOID:12306						
DB01623	DOID:12306						
DB01656	DOID:12306						
DB02300	DOID:12306						
DB04572	DOID:12306						
DB04845	DOID:12306						
DB04861	DOID:12306						
DB04868	DOID:12306						
DB05039	DOID:12306						
DB05271	DOID:12306						
DB05389	DOID:12306						
DB05812	DOID:12306						
DB06151	DOID:12306						
DB06218	DOID:12306						
DB06287	DOID:12306						
DB06589	DOID:12306						
DB06637	DOID:12306						
DB06684	DOID:12306						
DB06697	DOID:12306						
DB06699	DOID:12306						
DB06710	DOID:12306						
DB06772	DOID:12306						
DB06777	DOID:12306						
DB06809	DOID:12306						
DB08816	DOID:12306						
DB08826	DOID:12306						
DB08828	DOID:12306						
DB08860	DOID:12306						
DB08865	DOID:12306						
DB08866	DOID:12306						
DB08868	DOID:12306						
DB08871	DOID:12306						
DB08877	DOID:12306						
DB08881	DOID:12306						
DB00091	DOID:12361						
DB00104	DOID:12361						
DB00126	DOID:12361						
DB00136	DOID:12361						
DB00153	DOID:12361						
DB00158	DOID:12361						
DB00163	DOID:12361						
DB00165	DOID:12361						
DB00176	DOID:12361						
DB00180	DOID:12361						
DB00181	DOID:12361						
DB00184	DOID:12361						
DB00186	DOID:12361						
DB00187	DOID:12361						
DB00188	DOID:12361						
DB00190	DOID:12361						
DB00191	DOID:12361						
DB00193	DOID:12361						
DB00195	DOID:12361						
DB00206	DOID:12361						
DB00216	DOID:12361						
DB00221	DOID:12361						
DB00222	DOID:12361						
DB00224	DOID:12361						
DB00238	DOID:12361						
DB00241	DOID:12361						
DB00242	DOID:12361						
DB00245	DOID:12361						
DB00250	DOID:12361						
DB00252	DOID:12361						
DB00254	DOID:12361						
DB00258	DOID:12361						
DB00261	DOID:12361						
DB00264	DOID:12361						
DB00270	DOID:12361						
DB00275	DOID:12361						
DB00277	DOID:12361						
DB00279	DOID:12361	Graves' disease	Liothyronine	NOT	3.0	1.0	3.0
DB00281	DOID:12361						
DB00282	DOID:12361						
DB00284	DOID:12361						
DB00285	DOID:12361						
DB00286	DOID:12361						
DB00287	DOID:12361						
DB00289	DOID:12361						
DB00292	DOID:12361						
DB00295	DOID:12361						
DB00304	DOID:12361						
DB00305	DOID:12361						
DB00307	DOID:12361						
DB00310	DOID:12361						
DB00315	DOID:12361						
DB00316	DOID:12361						
DB00320	DOID:12361						
DB00321	DOID:12361						
DB00322	DOID:12361						
DB00323	DOID:12361						
DB00325	DOID:12361						
DB00332	DOID:12361						
DB00334	DOID:12361						
DB00341	DOID:12361						
