category	chemical_id	chemical_name	disease_id	disease_name	piece
	DB00918		DOID:7147		
	DB00918		DOID:7148		
	DB00918		DOID:784		
	DB00918		DOID:824		
	DB00918		DOID:8398		
	DB00918		DOID:8577		
	DB00918		DOID:8778		
	DB00918		DOID:8893		
	DB00918		DOID:8986		
	DB00918		DOID:9008		
	DB00918		DOID:9074		
	DB00918		DOID:9206		
	DB00918		DOID:9352		
	DB00918		DOID:9744		
	DB00918		DOID:9835		
	DB00918		DOID:9970		
	DB00920		DOID:0050425		
	DB00920		DOID:0050741		
	DB00920		DOID:0050742		
	DB00920		DOID:0060073		
	DB00920		DOID:1024		
	DB00920		DOID:10283		
	DB00920		DOID:10534		
	DB00920		DOID:10652		
	DB00920		DOID:10763		
	DB00920		DOID:1094		
	DB00920		DOID:11054		
	DB00920		DOID:11119		
	DB00920		DOID:1115		
	DB00920		DOID:11476		
	DB00920		DOID:11612		
	DB00920		DOID:11714		
	DB00920		DOID:1192		
	DB00920		DOID:11934		
	DB00920		DOID:12236		
	DB00920		DOID:12306		
	DB00920		DOID:12361		
	DB00920		DOID:12365		
	DB00920		DOID:12849		
	DB00920		DOID:12930		
	DB00920		DOID:12995		
	DB00920		DOID:1312		
	DB00920		DOID:13189		
	DB00920		DOID:1319		
	DB00920		DOID:1324		
	DB00920		DOID:14221		
	DB00920		DOID:14227		
	DB00920		DOID:14268		
	DB00920		DOID:14330		
	DB00920		DOID:1459		
	DB00920		DOID:1595		
	DB00920		DOID:1612		
	DB00920		DOID:1686		
	DB00920		DOID:1781		
	DB00920		DOID:1793		
	DB00920		DOID:1826		
	DB00920		DOID:184		
	DB00920		DOID:1909		
	DB00920		DOID:1936		
	DB00920		DOID:2043		
	DB00920		DOID:216		
	DB00920		DOID:2174		
	DB00920		DOID:219		
	DB00920		DOID:2355		
	DB00920		DOID:2377		
	DB00920		DOID:2394		
	DB00920		DOID:2531		
	DB00920		DOID:263		
DM	DB00920	Ketotifen	DOID:2841	asthma	2.0
	DB00920		DOID:2994		
	DB00920		DOID:2998		
	DB00920		DOID:3070		
	DB00920		DOID:3083		
	DB00920		DOID:3277		
	DB00920		DOID:3310		
	DB00920		DOID:3312		
	DB00920		DOID:332		
	DB00920		DOID:3393		
	DB00920		DOID:3565		
	DB00920		DOID:3571		
	DB00920		DOID:363		
	DB00920		DOID:4045		
	DB00920		DOID:4159		
	DB00920		DOID:418		
	DB00920		DOID:4481		
	DB00920		DOID:4989		
	DB00920		DOID:5041		
	DB00920		DOID:5408		
	DB00920		DOID:5419		
	DB00920		DOID:585		
	DB00920		DOID:594		
	DB00920		DOID:635		
	DB00920		DOID:6364		
	DB00920		DOID:7147		
	DB00920		DOID:7148		
	DB00920		DOID:784		
	DB00920		DOID:824		
	DB00920		DOID:8398		
	DB00920		DOID:8577		
	DB00920		DOID:8778		
	DB00920		DOID:8893		
	DB00920		DOID:8986		
	DB00920		DOID:9008		
	DB00920		DOID:9074		
	DB00920		DOID:9206		
	DB00920		DOID:9352		
	DB00920		DOID:9744		
	DB00920		DOID:9835		
	DB00920		DOID:9970		
	DB00924		DOID:0050742		
	DB00924		DOID:0060073		
	DB00924		DOID:11714		
	DB00924		DOID:12995		
	DB00924		DOID:1312		
	DB00924		DOID:14221		
	DB00924		DOID:14227		
	DB00924		DOID:14268		
	DB00924		DOID:184		
	DB00924		DOID:216		
	DB00924		DOID:3277		
	DB00924		DOID:332		
	DB00924		DOID:3565		
NOT	DB00924	Cyclobenzaprine	DOID:418	systemic scleroderma	2.0
	DB00924		DOID:4989		
	DB00924		DOID:585		
SYM	DB00924	Cyclobenzaprine	DOID:6364	migraine	4.0
NOT	DB00924	Cyclobenzaprine	DOID:7147	ankylosing spondylitis	4.0
NOT	DB00924	Cyclobenzaprine	DOID:7148	rheumatoid arthritis	1.0
	DB00924		DOID:824		
SYM	DB00924	Cyclobenzaprine	DOID:8398	osteoarthritis	2.0
	DB00924		DOID:9206		
	DB00924		DOID:9744		
	DB00924		DOID:9835		
	DB00929		DOID:0050425		
	DB00929		DOID:0050741		
	DB00929		DOID:0050742		
	DB00929		DOID:0060073		
	DB00929		DOID:1024		
	DB00929		DOID:10283		
	DB00929		DOID:10534		
	DB00929		DOID:10652		
	DB00929		DOID:10763		
	DB00929		DOID:1094		
	DB00929		DOID:11054		
	DB00929		DOID:11119		
	DB00929		DOID:1115		
	DB00929		DOID:11476		
	DB00929		DOID:11612		
	DB00929		DOID:11714		
	DB00929		DOID:1192		
	DB00929		DOID:11934		
	DB00929		DOID:12236		
	DB00929		DOID:12306		
	DB00929		DOID:12361		
	DB00929		DOID:12365		
	DB00929		DOID:12849		
	DB00929		DOID:12930		
	DB00929		DOID:12995		
	DB00929		DOID:1312		
	DB00929		DOID:13189		
	DB00929		DOID:1319		
	DB00929		DOID:1324		
	DB00929		DOID:14221		
	DB00929		DOID:14227		
	DB00929		DOID:14268		
	DB00929		DOID:14330		
	DB00929		DOID:1459		
	DB00929		DOID:1595		
	DB00929		DOID:1612		
	DB00929		DOID:1686		
	DB00929		DOID:1781		
	DB00929		DOID:1793		
	DB00929		DOID:1826		
	DB00929		DOID:184		
	DB00929		DOID:1909		
	DB00929		DOID:1936		
	DB00929		DOID:2043		
	DB00929		DOID:216		
	DB00929		DOID:2174		
	DB00929		DOID:219		
	DB00929		DOID:2355		
	DB00929		DOID:2377		
	DB00929		DOID:2394		
	DB00929		DOID:2531		
	DB00929		DOID:263		
	DB00929		DOID:2841		
	DB00929		DOID:2994		
	DB00929		DOID:2998		
	DB00929		DOID:3070		
	DB00929		DOID:3083		
	DB00929		DOID:3277		
	DB00929		DOID:3310		
	DB00929		DOID:3312		
	DB00929		DOID:332		
	DB00929		DOID:3393		
	DB00929		DOID:3565		
	DB00929		DOID:3571		
	DB00929		DOID:363		
	DB00929		DOID:4045		
	DB00929		DOID:4159		
	DB00929		DOID:418		
	DB00929		DOID:4481		
	DB00929		DOID:4989		
	DB00929		DOID:5041		
	DB00929		DOID:5408		
	DB00929		DOID:5419		
	DB00929		DOID:585		
	DB00929		DOID:594		
	DB00929		DOID:635		
	DB00929		DOID:6364		
	DB00929		DOID:7147		
	DB00929		DOID:7148		
	DB00929		DOID:784		
	DB00929		DOID:824		
NOT	DB00929	Misoprostol	DOID:8398	osteoarthritis	1.0
	DB00929		DOID:8577		
	DB00929		DOID:8778		
	DB00929		DOID:8893		
	DB00929		DOID:8986		
	DB00929		DOID:9008		
	DB00929		DOID:9074		
	DB00929		DOID:9206		
	DB00929		DOID:9352		
	DB00929		DOID:9744		
	DB00929		DOID:9835		
	DB00929		DOID:9970		
	DB00933		DOID:0050425		
	DB00933		DOID:0050741		
	DB00933		DOID:0050742		
	DB00933		DOID:0060073		
	DB00933		DOID:1024		
	DB00933		DOID:10283		
	DB00933		DOID:10534		
	DB00933		DOID:10652		
	DB00933		DOID:10763		
	DB00933		DOID:1094		
	DB00933		DOID:11054		
	DB00933		DOID:11119		
	DB00933		DOID:1115		
	DB00933		DOID:11476		
	DB00933		DOID:11612		
	DB00933		DOID:11714		
	DB00933		DOID:1192		
	DB00933		DOID:11934		
	DB00933		DOID:12236		
	DB00933		DOID:12306		
	DB00933		DOID:12361		
	DB00933		DOID:12365		
	DB00933		DOID:12849		
	DB00933		DOID:12930		
	DB00933		DOID:12995		
	DB00933		DOID:1312		
	DB00933		DOID:13189		
	DB00933		DOID:1319		
	DB00933		DOID:1324		
	DB00933		DOID:14221		
	DB00933		DOID:14227		
	DB00933		DOID:14268		
	DB00933		DOID:14330		
	DB00933		DOID:1459		
	DB00933		DOID:1595		
	DB00933		DOID:1612		
	DB00933		DOID:1686		
	DB00933		DOID:1781		
	DB00933		DOID:1793		
	DB00933		DOID:1826		
	DB00933		DOID:184		
	DB00933		DOID:1909		
	DB00933		DOID:1936		
	DB00933		DOID:2043		
	DB00933		DOID:216		
	DB00933		DOID:2174		
	DB00933		DOID:219		
	DB00933		DOID:2355		
	DB00933		DOID:2377		
	DB00933		DOID:2394		
	DB00933		DOID:2531		
	DB00933		DOID:263		
	DB00933		DOID:2841		
	DB00933		DOID:2994		
	DB00933		DOID:2998		
	DB00933		DOID:3070		
	DB00933		DOID:3083		
	DB00933		DOID:3277		
	DB00933		DOID:3310		
	DB00933		DOID:3312		
	DB00933		DOID:332		
	DB00933		DOID:3393		
	DB00933		DOID:3565		
	DB00933		DOID:3571		
	DB00933		DOID:363		
	DB00933		DOID:4045		
	DB00933		DOID:4159		
	DB00933		DOID:418		
	DB00933		DOID:4481		
	DB00933		DOID:4989		
	DB00933		DOID:5041		
	DB00933		DOID:5408		
SYM	DB00933	Mesoridazine	DOID:5419	schizophrenia	1.0
	DB00933		DOID:585		
	DB00933		DOID:594		
	DB00933		DOID:635		
	DB00933		DOID:6364		
	DB00933		DOID:7147		
	DB00933		DOID:7148		
	DB00933		DOID:784		
	DB00933		DOID:824		
	DB00933		DOID:8398		
	DB00933		DOID:8577		
	DB00933		DOID:8778		
	DB00933		DOID:8893		
	DB00933		DOID:8986		
	DB00933		DOID:9008		
	DB00933		DOID:9074		
	DB00933		DOID:9206		
	DB00933		DOID:9352		
	DB00933		DOID:9744		
	DB00933		DOID:9835		
	DB00933		DOID:9970		
	DB00945		DOID:0050742		
	DB00945		DOID:0060073		
NOT	DB00945	Acetylsalicylic acid	DOID:10763	hypertension	2.0
	DB00945		DOID:11714		
	DB00945		DOID:12995		
	DB00945		DOID:1312		
SYM	DB00945	Acetylsalicylic acid	DOID:13189	gout	2.0
	DB00945		DOID:14221		
	DB00945		DOID:14227		
	DB00945		DOID:14268		
	DB00945		DOID:184		
	DB00945		DOID:216		
	DB00945		DOID:3277		
	DB00945		DOID:332		
DM	DB00945	Acetylsalicylic acid	DOID:3393	coronary artery disease	1.0
	DB00945		DOID:3565		
	DB00945		DOID:4989		
	DB00945		DOID:585		
SYM	DB00945	Acetylsalicylic acid	DOID:6364	migraine	3.0
SYM	DB00945	Acetylsalicylic acid	DOID:7148	rheumatoid arthritis	1.0
	DB00945		DOID:824		
SYM	DB00945	Acetylsalicylic acid	DOID:8398	osteoarthritis	3.0
SYM	DB00945	Acetylsalicylic acid	DOID:9074	systemic lupus erythematosus	4.0
	DB00945		DOID:9206		
	DB00945		DOID:9744		
	DB00945		DOID:9835		
	DB00949		DOID:0050425		
	DB00949		DOID:0050741		
	DB00949		DOID:0050742		
	DB00949		DOID:0060073		
	DB00949		DOID:1024		
	DB00949		DOID:10283		
	DB00949		DOID:10534		
	DB00949		DOID:10652		
	DB00949		DOID:10763		
	DB00949		DOID:1094		
	DB00949		DOID:11054		
	DB00949		DOID:11119		
	DB00949		DOID:1115		
	DB00949		DOID:11476		
	DB00949		DOID:11612		
	DB00949		DOID:11714		
	DB00949		DOID:1192		
	DB00949		DOID:11934		
	DB00949		DOID:12236		
	DB00949		DOID:12306		
	DB00949		DOID:12361		
	DB00949		DOID:12365		
	DB00949		DOID:12849		
	DB00949		DOID:12930		
	DB00949		DOID:12995		
	DB00949		DOID:1312		
	DB00949		DOID:13189		
	DB00949		DOID:1319		
	DB00949		DOID:1324		
	DB00949		DOID:14221		
	DB00949		DOID:14227		
	DB00949		DOID:14268		
	DB00949		DOID:14330		
	DB00949		DOID:1459		
	DB00949		DOID:1595		
	DB00949		DOID:1612		
	DB00949		DOID:1686		
	DB00949		DOID:1781		
	DB00949		DOID:1793		
DM	DB00949	Felbamate	DOID:1826	epilepsy syndrome	2.0
	DB00949		DOID:184		
	DB00949		DOID:1909		
	DB00949		DOID:1936		
	DB00949		DOID:2043		
	DB00949		DOID:216		
	DB00949		DOID:2174		
	DB00949		DOID:219		
NOT	DB00949	Felbamate	DOID:2355	anemia	1.0
	DB00949		DOID:2377		
	DB00949		DOID:2394		
	DB00949		DOID:2531		
	DB00949		DOID:263		
	DB00949		DOID:2841		
	DB00949		DOID:2994		
	DB00949		DOID:2998		
	DB00949		DOID:3070		
	DB00949		DOID:3083		
	DB00949		DOID:3277		
	DB00949		DOID:3310		
	DB00949		DOID:3312		
	DB00949		DOID:332		
	DB00949		DOID:3393		
	DB00949		DOID:3565		
	DB00949		DOID:3571		
	DB00949		DOID:363		
	DB00949		DOID:4045		
	DB00949		DOID:4159		
	DB00949		DOID:418		
	DB00949		DOID:4481		
	DB00949		DOID:4989		
	DB00949		DOID:5041		
	DB00949		DOID:5408		
	DB00949		DOID:5419		
	DB00949		DOID:585		
	DB00949		DOID:594		
	DB00949		DOID:635		
	DB00949		DOID:6364		
	DB00949		DOID:7147		
	DB00949		DOID:7148		
	DB00949		DOID:784		
	DB00949		DOID:824		
	DB00949		DOID:8398		
	DB00949		DOID:8577		
	DB00949		DOID:8778		
	DB00949		DOID:8893		
	DB00949		DOID:8986		
	DB00949		DOID:9008		
	DB00949		DOID:9074		
	DB00949		DOID:9206		
	DB00949		DOID:9352		
	DB00949		DOID:9744		
	DB00949		DOID:9835		
	DB00949		DOID:9970		
	DB00952		DOID:0050425		
	DB00952		DOID:0050741		
	DB00952		DOID:0050742		
	DB00952		DOID:0060073		
	DB00952		DOID:1024		
	DB00952		DOID:10283		
	DB00952		DOID:10534		
	DB00952		DOID:10652		
	DB00952		DOID:10763		
	DB00952		DOID:1094		
	DB00952		DOID:11054		
	DB00952		DOID:11119		
	DB00952		DOID:1115		
	DB00952		DOID:11476		
	DB00952		DOID:11612		
	DB00952		DOID:11714		
	DB00952		DOID:1192		
	DB00952		DOID:11934		
	DB00952		DOID:12236		
	DB00952		DOID:12306		
	DB00952		DOID:12361		
	DB00952		DOID:12365		
	DB00952		DOID:12849		
	DB00952		DOID:12930		
	DB00952		DOID:12995		
	DB00952		DOID:1312		
	DB00952		DOID:13189		
	DB00952		DOID:1319		
	DB00952		DOID:1324		
	DB00952		DOID:14221		
	DB00952		DOID:14227		
	DB00952		DOID:14268		
	DB00952		DOID:14330		
	DB00952		DOID:1459		
	DB00952		DOID:1595		
	DB00952		DOID:1612		
	DB00952		DOID:1686		
	DB00952		DOID:1781		
	DB00952		DOID:1793		
	DB00952		DOID:1826		
	DB00952		DOID:184		
	DB00952		DOID:1909		
	DB00952		DOID:1936		
	DB00952		DOID:2043		
	DB00952		DOID:216		
	DB00952		DOID:2174		
	DB00952		DOID:219		
	DB00952		DOID:2355		
	DB00952		DOID:2377		
	DB00952		DOID:2394		
	DB00952		DOID:2531		
	DB00952		DOID:263		
	DB00952		DOID:2841		
	DB00952		DOID:2994		
	DB00952		DOID:2998		
	DB00952		DOID:3070		
	DB00952		DOID:3083		
	DB00952		DOID:3277		
	DB00952		DOID:3310		
	DB00952		DOID:3312		
	DB00952		DOID:332		
	DB00952		DOID:3393		
	DB00952		DOID:3565		
	DB00952		DOID:3571		
	DB00952		DOID:363		
	DB00952		DOID:4045		
	DB00952		DOID:4159		
	DB00952		DOID:418		
	DB00952		DOID:4481		
	DB00952		DOID:4989		
	DB00952		DOID:5041		
	DB00952		DOID:5408		
	DB00952		DOID:5419		
	DB00952		DOID:585		
	DB00952		DOID:594		
	DB00952		DOID:635		
SYM	DB00952	Naratriptan	DOID:6364	migraine	2.0
	DB00952		DOID:7147		
	DB00952		DOID:7148		
	DB00952		DOID:784		
	DB00952		DOID:824		
	DB00952		DOID:8398		
	DB00952		DOID:8577		
	DB00952		DOID:8778		
	DB00952		DOID:8893		
	DB00952		DOID:8986		
	DB00952		DOID:9008		
	DB00952		DOID:9074		
	DB00952		DOID:9206		
	DB00952		DOID:9352		
	DB00952		DOID:9744		
	DB00952		DOID:9835		
	DB00952		DOID:9970		
	DB00958		DOID:0050742		
	DB00958		DOID:0060073		
DM	DB00958	Carboplatin	DOID:11054	urinary bladder cancer	1.0
	DB00958		DOID:11714		
	DB00958		DOID:12995		
	DB00958		DOID:1312		
	DB00958		DOID:14221		
	DB00958		DOID:14227		
	DB00958		DOID:14268		
DM	DB00958	Carboplatin	DOID:1612	breast cancer	1.0
DM	DB00958	Carboplatin	DOID:184	bone cancer	2.0
	DB00958		DOID:216		
DM	DB00958	Carboplatin	DOID:2174	ocular cancer	2.0
DM	DB00958	Carboplatin	DOID:2394	ovarian cancer	1.0
	DB00958		DOID:3277		
	DB00958		DOID:332		
	DB00958		DOID:3565		
	DB00958		DOID:4989		
DM	DB00958	Carboplatin	DOID:5041	esophageal cancer	1.0
	DB00958		DOID:585		
	DB00958		DOID:824		
	DB00958		DOID:8398		
	DB00958		DOID:9206		
	DB00958		DOID:9744		
	DB00958		DOID:9835		
	DB00959		DOID:0050742		
	DB00959		DOID:0060073		
	DB00959		DOID:11714		
	DB00959		DOID:12995		
	DB00959		DOID:1312		
DM	DB00959	Methylprednisolone	DOID:13189	gout	2.0
	DB00959		DOID:14221		
	DB00959		DOID:14227		
	DB00959		DOID:14268		
	DB00959		DOID:184		
	DB00959		DOID:216		
DM	DB00959	Methylprednisolone	DOID:2377	multiple sclerosis	2.0
SYM	DB00959	Methylprednisolone	DOID:2531	hematologic cancer	3.0
DM	DB00959	Methylprednisolone	DOID:2841	asthma	1.0
	DB00959		DOID:3277		
DM	DB00959	Methylprednisolone	DOID:3310	atopic dermatitis	2.0
	DB00959		DOID:332		
	DB00959		DOID:3565		
DM	DB00959	Methylprednisolone	DOID:4481	allergic rhinitis	2.0
	DB00959		DOID:4989		
	DB00959		DOID:585		
DM	DB00959	Methylprednisolone	DOID:7147	ankylosing spondylitis	4.0
DM	DB00959	Methylprednisolone	DOID:7148	rheumatoid arthritis	2.0
	DB00959		DOID:824		
SYM	DB00959	Methylprednisolone	DOID:8398	osteoarthritis	1.0
DM	DB00959	Methylprednisolone	DOID:8577	ulcerative colitis	4.0
DM	DB00959	Methylprednisolone	DOID:9008	psoriatic arthritis	1.0
	DB00959		DOID:9206		
	DB00959		DOID:9744		
	DB00959		DOID:9835		
	DB00960		DOID:0050425		
	DB00960		DOID:0050741		
	DB00960		DOID:0050742		
	DB00960		DOID:0060073		
	DB00960		DOID:1024		
	DB00960		DOID:10283		
	DB00960		DOID:10534		
	DB00960		DOID:10652		
DM	DB00960	Pindolol	DOID:10763	hypertension	1.0
	DB00960		DOID:1094		
	DB00960		DOID:11054		
	DB00960		DOID:11119		
	DB00960		DOID:1115		
	DB00960		DOID:11476		
	DB00960		DOID:11612		
	DB00960		DOID:11714		
	DB00960		DOID:1192		
	DB00960		DOID:11934		
	DB00960		DOID:12236		
	DB00960		DOID:12306		
	DB00960		DOID:12361		
	DB00960		DOID:12365		
	DB00960		DOID:12849		
	DB00960		DOID:12930		
	DB00960		DOID:12995		
	DB00960		DOID:1312		
	DB00960		DOID:13189		
	DB00960		DOID:1319		
	DB00960		DOID:1324		
	DB00960		DOID:14221		
	DB00960		DOID:14227		
	DB00960		DOID:14268		
	DB00960		DOID:14330		
	DB00960		DOID:1459		
	DB00960		DOID:1595		
	DB00960		DOID:1612		
	DB00960		DOID:1686		
	DB00960		DOID:1781		
	DB00960		DOID:1793		
	DB00960		DOID:1826		
	DB00960		DOID:184		
	DB00960		DOID:1909		
	DB00960		DOID:1936		
	DB00960		DOID:2043		
	DB00960		DOID:216		
	DB00960		DOID:2174		
	DB00960		DOID:219		
	DB00960		DOID:2355		
	DB00960		DOID:2377		
	DB00960		DOID:2394		
	DB00960		DOID:2531		
	DB00960		DOID:263		
	DB00960		DOID:2841		
	DB00960		DOID:2994		
	DB00960		DOID:2998		
	DB00960		DOID:3070		
	DB00960		DOID:3083		
	DB00960		DOID:3277		
	DB00960		DOID:3310		
	DB00960		DOID:3312		
	DB00960		DOID:332		
	DB00960		DOID:3393		
	DB00960		DOID:3565		
	DB00960		DOID:3571		
	DB00960		DOID:363		
	DB00960		DOID:4045		
	DB00960		DOID:4159		
	DB00960		DOID:418		
	DB00960		DOID:4481		
	DB00960		DOID:4989		
	DB00960		DOID:5041		
	DB00960		DOID:5408		
	DB00960		DOID:5419		
	DB00960		DOID:585		
	DB00960		DOID:594		
	DB00960		DOID:635		
	DB00960		DOID:6364		
	DB00960		DOID:7147		
	DB00960		DOID:7148		
	DB00960		DOID:784		
	DB00960		DOID:824		
	DB00960		DOID:8398		
	DB00960		DOID:8577		
	DB00960		DOID:8778		
	DB00960		DOID:8893		
	DB00960		DOID:8986		
	DB00960		DOID:9008		
	DB00960		DOID:9074		
	DB00960		DOID:9206		
	DB00960		DOID:9352		
	DB00960		DOID:9744		
	DB00960		DOID:9835		
	DB00960		DOID:9970		
	DB00964		DOID:0050425		
	DB00964		DOID:0050741		
	DB00964		DOID:0050742		
	DB00964		DOID:0060073		
	DB00964		DOID:1024		
	DB00964		DOID:10283		
	DB00964		DOID:10534		
	DB00964		DOID:10652		
	DB00964		DOID:10763		
	DB00964		DOID:1094		
	DB00964		DOID:11054		
	DB00964		DOID:11119		
	DB00964		DOID:1115		
	DB00964		DOID:11476		
	DB00964		DOID:11612		
	DB00964		DOID:11714		
	DB00964		DOID:1192		
	DB00964		DOID:11934		
	DB00964		DOID:12236		
	DB00964		DOID:12306		
	DB00964		DOID:12361		
	DB00964		DOID:12365		
	DB00964		DOID:12849		
	DB00964		DOID:12930		
	DB00964		DOID:12995		
	DB00964		DOID:1312		
	DB00964		DOID:13189		
	DB00964		DOID:1319		
	DB00964		DOID:1324		
	DB00964		DOID:14221		
	DB00964		DOID:14227		
	DB00964		DOID:14268		
	DB00964		DOID:14330		
	DB00964		DOID:1459		
	DB00964		DOID:1595		
	DB00964		DOID:1612		
DM	DB00964	Apraclonidine	DOID:1686	glaucoma	2.0
	DB00964		DOID:1781		
	DB00964		DOID:1793		
	DB00964		DOID:1826		
	DB00964		DOID:184		
	DB00964		DOID:1909		
	DB00964		DOID:1936		
	DB00964		DOID:2043		
	DB00964		DOID:216		
	DB00964		DOID:2174		
	DB00964		DOID:219		
	DB00964		DOID:2355		
	DB00964		DOID:2377		
	DB00964		DOID:2394		
	DB00964		DOID:2531		
	DB00964		DOID:263		
	DB00964		DOID:2841		
	DB00964		DOID:2994		
	DB00964		DOID:2998		
	DB00964		DOID:3070		
	DB00964		DOID:3083		
	DB00964		DOID:3277		
	DB00964		DOID:3310		
	DB00964		DOID:3312		
	DB00964		DOID:332		
	DB00964		DOID:3393		
	DB00964		DOID:3565		
	DB00964		DOID:3571		
	DB00964		DOID:363		
	DB00964		DOID:4045		
	DB00964		DOID:4159		
	DB00964		DOID:418		
	DB00964		DOID:4481		
	DB00964		DOID:4989		
	DB00964		DOID:5041		
	DB00964		DOID:5408		
	DB00964		DOID:5419		
	DB00964		DOID:585		
	DB00964		DOID:594		
	DB00964		DOID:635		
	DB00964		DOID:6364		
	DB00964		DOID:7147		
	DB00964		DOID:7148		
	DB00964		DOID:784		
	DB00964		DOID:824		
	DB00964		DOID:8398		
	DB00964		DOID:8577		
	DB00964		DOID:8778		
	DB00964		DOID:8893		
	DB00964		DOID:8986		
	DB00964		DOID:9008		
	DB00964		DOID:9074		
	DB00964		DOID:9206		
	DB00964		DOID:9352		
	DB00964		DOID:9744		
	DB00964		DOID:9835		
	DB00964		DOID:9970		
	DB00966		DOID:0050425		
	DB00966		DOID:0050741		
	DB00966		DOID:0050742		
	DB00966		DOID:0060073		
	DB00966		DOID:1024		
	DB00966		DOID:10283		
	DB00966		DOID:10534		
	DB00966		DOID:10652		
DM	DB00966	Telmisartan	DOID:10763	hypertension	4.0
	DB00966		DOID:1094		
	DB00966		DOID:11054		
	DB00966		DOID:11119		
	DB00966		DOID:1115		
	DB00966		DOID:11476		
	DB00966		DOID:11612		
	DB00966		DOID:11714		
	DB00966		DOID:1192		
	DB00966		DOID:11934		
	DB00966		DOID:12236		
	DB00966		DOID:12306		
	DB00966		DOID:12361		
	DB00966		DOID:12365		
	DB00966		DOID:12849		
	DB00966		DOID:12930		
	DB00966		DOID:12995		
	DB00966		DOID:1312		
	DB00966		DOID:13189		
	DB00966		DOID:1319		
	DB00966		DOID:1324		
	DB00966		DOID:14221		
	DB00966		DOID:14227		
	DB00966		DOID:14268		
	DB00966		DOID:14330		
	DB00966		DOID:1459		
	DB00966		DOID:1595		
	DB00966		DOID:1612		
	DB00966		DOID:1686		
	DB00966		DOID:1781		
	DB00966		DOID:1793		
	DB00966		DOID:1826		
	DB00966		DOID:184		
	DB00966		DOID:1909		
	DB00966		DOID:1936		
	DB00966		DOID:2043		
	DB00966		DOID:216		
	DB00966		DOID:2174		
	DB00966		DOID:219		
	DB00966		DOID:2355		
	DB00966		DOID:2377		
	DB00966		DOID:2394		
	DB00966		DOID:2531		
	DB00966		DOID:263		
	DB00966		DOID:2841		
	DB00966		DOID:2994		
	DB00966		DOID:2998		
	DB00966		DOID:3070		
	DB00966		DOID:3083		
	DB00966		DOID:3277		
	DB00966		DOID:3310		
	DB00966		DOID:3312		
	DB00966		DOID:332		
DM	DB00966	Telmisartan	DOID:3393	coronary artery disease	2.0
	DB00966		DOID:3565		
	DB00966		DOID:3571		
	DB00966		DOID:363		
	DB00966		DOID:4045		
	DB00966		DOID:4159		
	DB00966		DOID:418		
	DB00966		DOID:4481		
	DB00966		DOID:4989		
	DB00966		DOID:5041		
	DB00966		DOID:5408		
	DB00966		DOID:5419		
	DB00966		DOID:585		
	DB00966		DOID:594		
	DB00966		DOID:635		
	DB00966		DOID:6364		
	DB00966		DOID:7147		
	DB00966		DOID:7148		
	DB00966		DOID:784		
	DB00966		DOID:824		
	DB00966		DOID:8398		
	DB00966		DOID:8577		
	DB00966		DOID:8778		
	DB00966		DOID:8893		
	DB00966		DOID:8986		
	DB00966		DOID:9008		
	DB00966		DOID:9074		
	DB00966		DOID:9206		
	DB00966		DOID:9352		
	DB00966		DOID:9744		
	DB00966		DOID:9835		
	DB00966		DOID:9970		
	DB00970		DOID:0050742		
	DB00970		DOID:0060073		
DM	DB00970	Dactinomycin	DOID:1115	sarcoma	2.0
	DB00970		DOID:11714		
DM	DB00970	Dactinomycin	DOID:1192	peripheral nervous system neoplasm	2.0
	DB00970		DOID:12995		
	DB00970		DOID:1312		
	DB00970		DOID:14221		
	DB00970		DOID:14227		
	DB00970		DOID:14268		
	DB00970		DOID:184		
DM	DB00970	Dactinomycin	DOID:1909	melanoma	1.0
	DB00970		DOID:216		
DM	DB00970	Dactinomycin	DOID:263	kidney cancer	3.0
DM	DB00970	Dactinomycin	DOID:2994	germ cell cancer	2.0
DM	DB00970	Dactinomycin	DOID:2998	testicular cancer	4.0
	DB00970		DOID:3277		
	DB00970		DOID:332		
	DB00970		DOID:3565		
DM	DB00970	Dactinomycin	DOID:363	uterine cancer	1.0
DM	DB00970	Dactinomycin	DOID:4045	muscle cancer	3.0
	DB00970		DOID:4989		
	DB00970		DOID:585		
	DB00970		DOID:824		
	DB00970		DOID:8398		
	DB00970		DOID:9206		
	DB00970		DOID:9744		
	DB00970		DOID:9835		
	DB00973		DOID:0050742		
	DB00973		DOID:0060073		
	DB00973		DOID:11714		
	DB00973		DOID:12995		
	DB00973		DOID:1312		
	DB00973		DOID:14221		
	DB00973		DOID:14227		
	DB00973		DOID:14268		
	DB00973		DOID:184		
DM	DB00973	Ezetimibe	DOID:1936	atherosclerosis	3.0
	DB00973		DOID:216		
	DB00973		DOID:3277		
	DB00973		DOID:332		
	DB00973		DOID:3565		
	DB00973		DOID:4989		
	DB00973		DOID:585		
	DB00973		DOID:824		
	DB00973		DOID:8398		
	DB00973		DOID:9206		
	DB00973		DOID:9744		
	DB00973		DOID:9835		
	DB00975		DOID:0050425		
	DB00975		DOID:0050741		
	DB00975		DOID:0050742		
	DB00975		DOID:0060073		
	DB00975		DOID:1024		
	DB00975		DOID:10283		
	DB00975		DOID:10534		
	DB00975		DOID:10652		
	DB00975		DOID:10763		
	DB00975		DOID:1094		
	DB00975		DOID:11054		
	DB00975		DOID:11119		
	DB00975		DOID:1115		
	DB00975		DOID:11476		
	DB00975		DOID:11612		
